race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,single_odds,hourse_weight,weight_change
202210030507,14,4,ラヴァーズリング,3,54.0,01128,419.0,472,-2,58.800000000000004
202210030507,15,1,カリグラフィー,3,54.0,01130,304.6,456,-10,46.2
202210030507,16,17,シャルムランプ,3,52.0,01191,264.3,408,-2,49.8
202210030507,17,6,メイショウコウヨウ,3,54.0,01147,229.8,416,-8,16.95
202210030507,18,14,ホープインザダーク,3,56.0,01160,37.2,516,+6,10.9
202210030508,1,13,ヒロノシュン,3,54.0,01018,3.5,484,-6,1.55
202210030508,2,1,スーパーチーフ,3,54.0,01163,7.6,480,-6,2.25
202210030508,3,3,ウインアウォード,3,54.0,01154,32.7,514,-8,7.05
202210030508,4,6,ニホンピロハーバー,4,57.0,01116,28.8,490,0,5.75
202210030508,5,8,サンライズアリオン,3,54.0,01126,2.4,512,-4,1.35
202210030508,6,2,ブライトホルン,3,52.0,01191,12.7,470,+4,3.3
202210030508,7,11,ポルテーニャ,3,50.0,01185,142.4,424,0,18.25
202210030508,8,9,ノーブルキャニオン,4,57.0,01099,394.6,478,-2,60.55
202210030508,9,5,ワールドハート,3,54.0,05429,58.6,424,-11,9.05
202210030508,10,10,シャープレシオ,5,57.0,01168,97.5,472,-9,14.55
202210030508,11,12,ジョイフルダンサー,4,54.0,01176,223.8,440,+4,32.5
202210030508,12,7,メイショウキートス,4,55.0,01141,9.7,444,-8,2.65
202210030508,13,4,アクティブバイオ,3,54.0,01180,52.5,478,-6,10.0
202210030508,14,14,ブレーヴジャッカル,4,57.0,01174,7.9,470,-2,2.4
202210030509,1,4,ラリュエル,3,52.0,01163,2.3,430,+6,1.3
202210030509,2,8,エグランタイン,3,52.0,01152,31.0,448,+18,6.35
202210030509,3,6,エーデルブルーメ,3,52.0,01102,2.9,468,-2,1.2000000000000002
202210030509,4,7,エピプランセス,3,52.0,01126,5.0,436,0,1.75
202210030509,5,3,プレミアスコア,3,52.0,01174,10.1,478,+6,2.3
202210030509,6,2,ツッチーフェイス,3,52.0,01185,19.1,470,+8,4.5
202210030509,7,1,サク,3,52.0,00732,24.9,452,+18,4.800000000000001
202210030509,8,5,ワイドアウェイク,4,55.0,01018,105.1,486,-2,12.0
202210030509,9,9,カツコ,4,55.0,01193,19.8,466,+8,4.3
202210030510,1,14,ショウゲッコウ,5,55.0,01160,11.6,472,-8,3.0
202210030510,2,12,ムジック,4,55.0,01142,34.2,484,0,6.6
202210030510,3,6,ラインガルーダ,5,57.0,01185,8.4,464,-8,3.3
202210030510,4,1,オカリナ,5,57.0,01099,117.8,528,-14,18.45
202210030510,5,11,フリード,4,55.0,01088,2.4,504,0,1.5499999999999998
202210030510,6,5,シホノディレット,3,54.0,01191,6.6,528,-4,2.0
202210030510,7,8,ミラクル,4,55.0,01018,41.1,454,-14,7.45
202210030510,8,4,ゴッドクインビー,3,52.0,01199,5.7,432,-8,2.0
202210030510,9,2,デアリングウーマン,4,55.0,00732,7.9,450,+16,2.4
202210030510,10,13,ビートマジック,6,57.0,01138,34.6,470,-4,8.1
202210030510,11,3,パロットビーク,4,55.0,00660,22.4,470,+10,4.550000000000001
202210030510,12,10,クリノカサット,7,55.0,01165,336.6,452,-6,34.0
202210030510,13,7,ロードクラージュ,5,57.0,01141,34.5,466,+12,7.1
202210030510,14,9,フチサンメルチャン,5,57.0,00894,67.5,470,+2,11.0
202210030511,1,1,ミステリオーソ,5,56.0,01116,4.7,486,-4,1.8
202210030511,2,8,ハンディーズピーク,4,54.0,01163,8.7,512,-2,3.3
202210030511,3,7,ファシネートゼット,5,53.0,01019,45.8,476,+4,10.0
202210030511,4,10,アドマイヤメティス,5,53.0,01037,32.7,414,-4,7.85
202210030511,5,12,エターナリー,5,54.0,01174,8.1,450,-4,2.6
202210030511,6,6,セイクリッドゲイズ,4,55.0,01180,9.4,498,-4,2.95
202210030511,7,3,アジャストザルート,5,54.0,01168,53.0,488,-10,11.350000000000001
202210030511,8,11,ダノンロイヤル,7,54.0,01185,56.1,548,+2,15.35
202210030511,9,5,モダスオペランディ,6,55.0,01124,10.2,524,+2,2.6
202210030511,10,14,クリノホノオ,5,56.0,00732,13.4,500,+18,3.6500000000000004
202210030511,11,15,ヴァーチャリティ,4,52.0,01171,38.7,448,-12,9.6
202210030511,12,16,ウインダークローズ,5,53.0,01018,87.4,484,-14,24.2
202210030511,13,13,ランスオブアース,4,52.0,01193,8.1,484,+4,3.4
202210030511,14,9,ソルトイブキ,6,54.0,01130,116.7,484,0,15.5
202210030511,15,2,ヴィクターバローズ,5,54.0,01126,62.4,454,-10,11.8
202210030511,16,4,アルメイダミノル,4,55.0,00660,4.0,528,+6,2.0
202210030512,1,4,スノーテーラー,5,55.0,01163,10.2,454,+16,3.3
202210030512,2,5,テーオースパロー,3,54.0,01174,4.6,484,-2,1.75
202210030512,3,8,モラトリアム,4,55.0,01018,6.2,446,+4,2.3
202210030512,4,10,オラヴェリタス,3,50.0,01193,6.6,496,0,2.6
202210030512,5,1,ナサ,4,52.0,01199,31.0,456,0,7.0
202210030512,6,9,バンベルク,4,57.0,01171,7.6,472,0,2.7
202210030512,7,2,テイエムエメラルド,4,55.0,01126,5.8,448,-8,2.05
202210030512,8,11,プレヴォール,3,54.0,01180,76.4,462,-2,15.399999999999999
202210030512,9,7,メイショウナスカ,7,51.0,01187,50.0,472,-20,9.55
202210030512,10,3,タムロキュラムン,3,52.0,00732,5.2,442,-2,2.05
202210030512,11,6,グラストンベリー,3,52.0,01128,18.9,422,-2,5.550000000000001
202210030512,12,12,ファタリテ,6,55.0,01185,64.4,452,+2,8.8
202202011101,1,5,サンライズフォルス,2,54.0,01127,1.5,486,-8,1.05
202202011101,2,1,ニシノシャイニング,2,54.0,01025,18.8,444,-2,6.55
202202011101,3,2,アオラキ,2,54.0,01032,3.2,444,0,1.55
202202011101,4,4,ダイヤノジャック,2,54.0,01157,10.2,454,+10,3.95
202202011101,5,3,サノノビスケッツ,2,53.0,01181,103.3,444,+6,35.8
202202011101,6,6,ジューンナックル,2,54.0,01140,14.3,444,-2,4.15
202202011101,7,7,シャイナライ,2,54.0,01109,47.0,434,+2,12.3
202202011101,8,8,フレンドキング,2,51.0,01192,37.0,438,-6,9.65
202202011102,1,14,ルチア,3,54.0,01170,3.7,492,-4,1.6
202202011102,2,1,ベガスバケーション,3,54.0,01091,9.3,432,+2,2.5
202202011102,3,3,エピファニアペスカ,3,51.0,01202,5.4,466,-10,1.9000000000000001
202202011102,4,11,ベッラアルバ,3,54.0,01095,4.1,456,-2,1.8
202202011102,5,4,デルマニンフ,3,54.0,01062,51.1,400,-6,10.149999999999999
202202011102,6,2,ピッコロバンビーナ,3,51.0,01200,44.6,442,+6,8.1
202202011102,6,6,コルティーナ,3,54.0,01157,4.9,490,-2,1.8
202202011102,8,13,シゲルハナミザケ,3,51.0,01192,32.8,464,0,7.800000000000001
202202011102,9,9,テーオーシャンス,3,54.0,01144,62.5,418,-2,10.149999999999999
202202011102,10,5,ホヲユイットウ,3,54.0,01178,33.9,414,-2,11.399999999999999
202202011102,11,7,ユイ,3,50.0,01190,9.8,438,-4,3.8
202202011102,12,10,コスモパンドラ,3,54.0,01109,166.5,452,+4,33.15
202202011102,13,8,キョウエイパーリオ,3,53.0,01181,47.0,494,+8,10.55
202202011103,1,2,シンゼンコイチャン,3,54.0,01032,16.5,462,+12,4.1
202202011103,2,8,ワンリオン,3,53.0,01192,4.6,490,-4,1.6
202202011103,3,10,イラーレ,3,54.0,00666,2.4,426,+2,1.2000000000000002
202202011103,4,13,タマモペアリング,3,52.0,01186,10.6,464,+6,3.6500000000000004
202202011103,5,3,ステラフィオーレ,3,54.0,01093,121.7,466,+6,19.7
202202011103,6,7,ファイアーコード,3,51.0,01194,315.2,424,+2,50.400000000000006
202202011103,7,9,コスモサルム,3,56.0,01091,16.3,466,-2,4.550000000000001
202202011103,8,12,ショウナンタイジュ,3,56.0,01127,5.3,478,-10,2.2
202202011103,9,5,エスティメート,3,56.0,01109,176.8,462,-2,23.0
202202011103,10,1,ハッピーノリクン,3,53.0,01177,27.1,438,+2,5.15
202202011103,11,15,ヒロシゲパール,3,51.0,01202,10.1,480,-2,2.85
202202011103,12,11,マーナーパス,3,56.0,01144,99.7,472,-4,12.8
202202011103,13,6,アルファロッソ,3,50.0,01190,184.4,442,-2,36.1
202202011103,14,16,フェデフルール,3,54.0,01112,127.7,448,+20,23.85
202202011103,15,4,ゴールデンベリル,3,52.0,01178,24.4,440,-8,6.699999999999999
202202011103,16,14,スリーエクセレント,3,56.0,01095,171.8,480,-6,34.25
202202011104,1,14,ワンダフルヘヴン,3,54.0,01144,1.8,486,-4,1.1
202202011104,2,12,アトランティス,3,56.0,05203,12.7,490,0,3.5
202202011104,3,7,レオプレシード,3,56.0,01091,16.1,516,+2,4.6
202202011104,4,1,ミルトイグニス,3,56.0,01178,5.5,506,+4,2.0
202202011104,5,6,テイエムビシャモン,3,56.0,01015,4.1,492,+2,1.55
202202011104,6,8,メダツヤツ,3,56.0,01109,138.5,434,-18,23.7
202202011104,7,11,モーゲン,3,56.0,01032,203.9,438,-4,29.6
202202011104,8,13,ラッフルズプレース,3,56.0,01127,91.2,450,+2,43.2
202202011104,9,2,クリノソプラノ,3,51.0,01177,251.4,470,-8,44.6
202202011104,10,9,ブラックオパール,3,51.0,01192,17.6,490,+6,4.65
202202011104,11,5,チャコワールド,3,52.0,01190,63.2,430,+2,9.05
202202011104,12,4,ケーリエール,3,55.0,01182,56.9,482,-10,10.7
202202011104,13,3,フウジンショウジョ,3,52.0,01186,91.7,496,0,15.7
202202011104,14,10,オフショアガール,3,54.0,01062,80.8,438,+6,7.2
202202011105,1,11,オウケンムーンアイ,3,54.0,01144,12.8,428,-6,4.05
202202011105,2,2,ダノンフロイデ,3,56.0,01140,6.0,470,-2,2.35
202202011105,3,15,オオキニ,3,56.0,01093,21.8,442,-8,5.75
202202011105,4,5,ジェトライ,3,52.0,01186,21.8,476,+8,7.35
202202011105,5,4,ヒルノロワール,3,56.0,01030,52.1,482,-14,10.649999999999999
202202011105,6,12,マイネルキング,3,56.0,01170,7.6,482,+2,3.1
202202011105,7,6,キセキノエンジェル,3,54.0,01025,3.8,452,0,1.65
202202011105,8,3,ムガ,3,54.0,01015,67.0,464,+6,14.149999999999999
202202011105,9,16,ヴァンデスト,3,54.0,01091,19.5,400,+6,4.0
202202011105,10,9,ウィングローリー,3,53.0,01202,14.6,458,-10,4.0
202202011105,11,13,ハコダテジョー,3,53.0,01192,65.4,456,-4,17.5
202202011105,12,7,バレル,3,56.0,01157,7.4,470,0,2.4
202202011105,13,8,ソレジャートポスト,3,56.0,01178,136.3,460,+2,26.7
202202011105,14,14,ボルダーズビーチ,3,54.0,05203,133.5,452,+6,30.35
202202011105,15,10,スノーホルンロード,3,56.0,05243,58.4,480,-10,12.649999999999999
202202011105,16,1,ゲイングラウンド,3,56.0,01095,5.2,498,-8,1.9500000000000002
202202011106,1,13,バレストラ,3,50.0,01190,6.2,474,+8,2.2
202202011106,2,3,シャンダス,3,56.0,01091,3.8,456,-6,1.55
202202011106,3,1,ヤマニンクイッカー,3,56.0,05243,2.8,454,-4,1.35
202202011106,4,8,セイウンガレオン,3,56.0,01109,16.7,528,+2,3.8499999999999996
202202011106,5,9,ニャンチンノン,3,53.0,01200,29.9,454,0,10.8
202202011106,6,5,シードザブレイク,3,56.0,01093,55.6,498,+2,15.850000000000001
202202011106,7,7,ユリシーズ,3,56.0,01015,82.2,454,0,11.05
202202011106,8,12,インブリウム,3,55.0,01181,6.3,444,-2,2.45
202202011106,9,14,ナムラハルク,3,55.0,01182,176.8,490,-1,30.15
202202011106,10,2,ホウオウベリテ,3,56.0,01140,7.9,454,+4,2.1
202202011106,11,10,マルカフロンターレ,3,56.0,01032,103.5,472,-18,21.65
202202011106,12,4,リーディングラン,3,54.0,01115,51.1,470,+2,7.15
202202011106,13,6,ロイエンタール,3,56.0,01095,66.0,508,+4,11.55
202202011106,14,11,ゴッドスイートビー,3,52.0,01186,50.3,410,0,12.25
202202011107,1,7,スズカサウスソング,5,56.0,01182,2.5,510,+2,1.35
202202011107,2,11,スンヌンタイ,3,52.0,01170,6.0,498,+2,2.0
202202011107,3,12,プラソン,3,52.0,01093,7.0,442,+4,2.5
202202011107,4,2,アカザ,3,52.0,01025,18.6,434,+2,4.45
202202011107,5,4,サウンドブライアン,4,57.0,01032,6.4,488,+6,1.95
202202011107,6,8,トランペットシェル,5,54.0,01200,14.1,490,-4,3.0999999999999996
202202011107,7,6,カツノサンキュウ,4,54.0,01192,130.8,480,0,23.4
202202011107,8,5,サノノヒーロー,4,57.0,01091,7.4,474,+2,2.8
202202011107,9,1,インゴットバード,4,54.0,01202,36.0,492,-8,9.05
202202011107,10,9,キョウエイゾロ,3,49.0,01177,52.1,462,-2,8.25
202202011107,11,3,スピンオフ,3,52.0,00666,11.5,458,-2,4.35
202202011107,12,10,シンシアハート,4,54.0,01181,248.1,428,+6,34.9
202202011108,1,8,スウィートプロミス,3,52.0,01032,7.2,468,-2,2.8499999999999996
202202011108,2,12,クレマチステソーロ,4,55.0,01157,7.8,478,+2,2.45
202202011108,3,7,メイショウソウゲツ,3,52.0,00666,4.3,454,+2,1.9500000000000002
202202011108,4,3,グリュレーヴ,4,52.0,01192,16.5,498,+4,4.65
202202011108,5,4,キャニオニング,4,54.0,01181,173.4,450,0,35.5
202202011108,6,13,エターナルハート,5,53.0,01186,24.5,412,-4,7.1000000000000005
202202011108,7,11,ショウナンナウシカ,3,52.0,01095,18.0,466,+4,5.4
202202011108,8,14,トラーパニ,3,52.0,01170,3.6,460,+10,1.85
202202011108,9,1,ヒルノローザンヌ,3,51.0,01182,6.5,492,+6,2.3
202202011108,10,2,ピュリフィアン,5,52.0,01202,36.0,424,-6,7.1000000000000005
202202011108,11,10,コスモプルエバ,3,49.0,01177,66.8,434,+2,9.1
202202011108,12,6,キャットリング,4,55.0,01144,185.0,424,-4,29.9
202202011108,13,9,グレイトミッション,4,55.0,01091,9.8,464,0,2.35
202202011108,14,5,シューラヴァーグ,5,55.0,01015,56.6,450,-4,8.350000000000001
202202011109,1,5,キタノセレナード,3,54.0,01095,1.7,444,0,1.1
202202011109,2,7,フームスムート,5,57.0,01170,6.5,544,+4,2.75
202202011109,3,1,アウグスト,3,54.0,01178,3.6,510,+4,2.1
202202011109,4,9,カズラポニアン,3,54.0,01140,9.5,486,-2,3.8
202202011109,5,8,ケイツーマルカ,4,55.0,01015,167.0,510,+8,31.1
202202011109,6,11,ハナキリ,3,54.0,01030,22.5,478,-2,5.300000000000001
202202011109,7,12,ネオヒューズ,4,57.0,01127,104.2,514,+6,13.75
202202011109,8,6,ビップアクア,3,52.0,01157,83.1,444,+10,20.549999999999997
202202011109,9,10,オーホンブリック,4,57.0,01186,112.4,510,+6,29.549999999999997
202202011109,10,4,ブロッコリー,7,57.0,01091,64.5,476,-16,10.95
202202011109,11,2,タナキーボー,4,57.0,01194,117.4,500,-2,59.15
202202011109,12,3,アスターナランハ,4,57.0,01182,19.5,464,+2,5.7
202202011110,1,3,オンリーオピニオン,3,52.0,01091,3.8,488,+8,1.8
202202011110,2,4,アサケレディ,4,55.0,01144,31.0,482,+12,8.0
202202011110,3,5,ハーツラプソディ,4,55.0,01112,4.7,498,+2,1.75
202202011110,4,11,ルーツドール,5,55.0,01093,12.0,534,+4,4.0
202202011110,5,9,アインゲーブング,4,55.0,01170,6.6,446,-2,2.25
202202011110,6,2,ローゼライト,4,55.0,00666,18.7,436,-4,5.800000000000001
202202011110,7,12,ファジェス,4,55.0,05203,15.8,494,+4,4.25
202202011110,8,1,トーセンメラニー,4,55.0,01115,24.8,476,-10,5.4
202202011110,9,14,エンジェルサークル,5,55.0,01181,32.1,442,-4,8.3
202202011110,10,8,ウィズダイヤモンズ,5,55.0,01178,88.3,428,-4,16.25
202202011110,11,13,インナリオ,4,55.0,01032,26.6,480,+6,5.4
202202011110,12,10,テーオーアリエス,3,52.0,01157,20.2,482,0,6.25
202202011110,13,7,オメガロマンス,4,55.0,01140,4.4,458,0,1.7
202202011110,14,6,クインズバジル,4,55.0,01015,220.7,464,0,51.5
202202011111,1,12,ブトンドール,2,54.0,01157,7.0,478,-8,2.05
202202011111,2,3,クリダーム,2,54.0,00666,5.4,468,0,2.05
202202011111,3,2,オマツリオトコ,2,54.0,01170,23.0,476,-8,6.2
202202011111,4,9,ゴキゲンサン,2,54.0,01093,30.9,486,-2,7.1
202202011111,5,8,ミスヨコハマ,2,54.0,01178,17.5,460,0,4.65
202202011111,6,6,ニシノシークレット,2,54.0,01025,14.5,476,+4,4.0
202202011111,7,7,シンゼンイズモ,2,54.0,01115,79.7,488,-4,14.100000000000001
202202011111,8,5,スプレモフレイバー,2,54.0,01095,3.5,468,-2,1.5499999999999998
202202011111,9,13,アスクドリームモア,2,54.0,05203,11.3,478,-4,3.25
202202011111,10,4,オボロヅキヨ,2,54.0,01030,184.1,428,+6,26.65
202202011111,11,10,ミシェラドラータ,2,54.0,01032,4.9,480,+2,1.75
202202011111,12,11,ニーナブランド,2,54.0,01140,23.8,430,+10,6.15
202202011111,13,1,ロッソランパンテ,2,54.0,01122,40.9,452,+2,7.5
202202011112,1,2,タイムオブフライト,3,54.0,01095,6.3,434,0,2.05
202202011112,2,8,ギンノサジ,4,55.0,01091,9.5,484,+18,3.0
202202011112,3,3,ミアステラ,3,54.0,01015,16.1,492,-2,3.9
202202011112,4,6,シングマイハート,4,55.0,05203,6.0,464,+10,1.75
202202011112,5,9,アイスジェイド,5,57.0,01157,14.0,488,0,3.1
202202011112,6,1,ファンタジア,3,52.0,01170,2.9,498,+2,1.65
202202011112,7,4,フィレンツェ,3,54.0,01093,3.6,452,+2,1.4500000000000002
202202011112,8,5,ディサイド,3,54.0,01122,32.8,486,+2,6.949999999999999
202202011112,9,7,トラウンシュタイン,4,54.0,01192,21.5,458,0,3.75
202203020601,1,10,アドバンスファラオ,2,54.0,01085,4.7,470,+6,1.65
202203020601,2,9,マイショウチャン,2,54.0,05386,3.4,436,-6,1.7000000000000002
202203020601,3,4,サノノエスポ,2,54.0,00689,72.3,426,+4,9.7
202203020601,4,2,セイウンダマシイ,2,54.0,00422,28.7,456,0,4.5
202203020601,5,6,ウェイオブサクセス,2,54.0,01179,3.9,422,0,1.4
202203020601,6,3,マルティネーテ,2,51.0,01184,130.4,458,-4,15.55
202203020601,7,8,サノノウォーリア,2,52.0,01188,3.1,470,+2,1.25
202203020601,8,5,ダンスインザリング,2,51.0,01197,17.1,438,+4,3.45
202203020601,9,7,ハンデンメシアー,2,54.0,01162,93.1,488,0,17.85
202203020601,10,1,キタノマリリン,2,54.0,01161,281.4,418,-8,51.599999999999994
202203020602,1,9,スムースベルベット,2,54.0,01134,7.5,488,+4,2.35
202203020602,2,7,リサリサ,2,54.0,00422,51.3,456,-4,7.7
202203020602,3,3,カッテミル,2,54.0,00726,3.8,436,+4,1.4
202203020602,4,5,アントルメグラッセ,2,54.0,01009,9.7,432,+2,2.35
202203020602,5,8,ロードスパイラル,2,54.0,01122,2.8,460,-2,1.45
202203020602,6,1,ビルカール,2,54.0,00641,21.9,464,+10,3.5500000000000003
202203020602,7,4,ネバレチュゴー,2,54.0,01085,116.8,502,0,19.35
202203020602,8,6,カーターテソーロ,2,54.0,00689,98.6,484,-4,13.3
202203020602,9,2,ノーブルミステリー,2,54.0,00684,3.9,432,-4,1.6
202203020602,10,10,イブシギン,2,51.0,01184,99.0,424,-2,13.0
202203020602,11,11,テイエムリオンディ,2,54.0,01029,322.3,490,0,51.55
202203020603,1,12,マイネルオーサム,3,56.0,01009,3.9,470,+2,2.0
202203020603,2,14,スピアヘッド,3,56.0,00684,5.8,438,+2,2.05
202203020603,3,16,ウロボン,3,56.0,01122,3.6,462,+6,1.4500000000000002
202203020603,4,13,キタノズーナクア,3,54.0,01162,26.2,452,+4,5.5
202203020603,5,3,ゼアズノープレイス,3,56.0,01029,73.8,470,-4,11.899999999999999
202203020603,6,6,ナイキグロ,3,53.0,01183,16.3,472,-4,3.5999999999999996
202203020603,7,2,グレアファンタス,3,56.0,01167,110.4,482,-4,24.6
202203020603,8,8,アカカゲ,3,56.0,01075,7.0,488,-6,2.2
202203020603,9,7,グランドメノウ,3,56.0,01161,324.2,482,-2,60.85
202203020603,10,4,プレヴィア,3,56.0,01179,4.6,480,+2,1.9000000000000001
202203020603,11,10,ファットーラモーレ,3,56.0,00641,163.0,500,+26,25.4
202203020603,12,11,グラスセービア,3,56.0,01134,247.4,488,+2,44.099999999999994
202203020603,13,1,ココリヴィクトリア,3,54.0,00422,276.3,504,+4,37.3
202203020603,14,15,カーニバルマーチ,3,56.0,00689,155.9,580,0,27.099999999999998
202203020603,15,9,クロンマクノイズ,3,56.0,01169,36.5,474,+4,9.3
202203020604,1,9,ダレモトメラレナイ,3,54.0,01122,3.3,488,+12,1.6
202203020604,2,1,フエキ,3,54.0,01167,3.7,510,-2,1.8
202203020604,3,10,ラッキーガブリエル,3,54.0,01179,6.5,472,-2,2.05
202203020604,4,15,モンサンレジャンド,3,54.0,01162,7.3,452,+4,2.3
202203020604,5,7,ダノンブルズアイ,3,56.0,01161,119.5,464,0,19.9
202203020604,6,12,ブライティアコバ,3,51.0,01197,347.7,438,-10,62.849999999999994
202203020604,7,8,サイキョウノオンナ,3,54.0,00422,7.8,468,+2,2.45
202203020604,8,4,フレッシュラムール,3,54.0,01135,186.7,454,-2,23.1
202203020604,9,14,チョウザメノコ,3,56.0,01092,34.1,466,+4,7.65
202203020604,10,2,オベリスク,3,54.0,01188,183.7,484,+6,27.35
202203020604,11,6,フィニッシュムーヴ,3,56.0,01075,9.9,480,0,2.95
202203020604,12,3,ペルペテュエル,3,53.0,01183,10.7,466,-4,3.1
202203020604,13,11,ケカリネイアウ,3,54.0,01169,130.3,430,0,20.799999999999997
202203020604,14,16,カンタベリーホープ,3,53.0,01184,158.9,446,-2,17.4
202203020604,15,13,カペラスター,3,56.0,01009,177.8,482,+4,34.95
202203020604,16,5,ジャパンナイト,3,56.0,01153,434.7,450,-2,85.55
